assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,season,hat_tricks,fantasy_points,target,season_start_year,height,weight,age,rookie_year,overall_pick
31,6,29,,0,81,7,Hanifin,0,33,8478396,2,38,0.46913,D,1,8,20222023,0,1,0.03977,L,176,Noah Hanifin,CGY,1358.5061,20222023,0,83,107.0,2022,191.0,93.0,25.0,0.0,5.0
15,0,12,0.33333,0,56,3,Joseph,0,36,8478472,5,18,0.32142,R,1,3,20222023,2,3,0.04545,L,66,Mathieu Joseph,OTT,841.4642,20222023,0,21,46.0,2022,185.0,86.0,25.0,0.0,120.0
21,18,37,0.40243,3,77,24,Crouse,0,35,8478474,-3,45,0.58441,L,6,8,20222023,0,0,0.15894,L,151,Lawson Crouse,ARI,1065.2467,20222023,0,69,65.0,2022,193.0,97.0,25.0,0.0,11.0
0,2,2,,1,14,2,Capobianco,0,6,8478476,1,2,0.14285,D,0,0,20222023,0,0,0.14285,L,14,Kyle Capobianco,WPG,739.5714,20222023,0,6,0.0,2022,191.0,88.0,25.0,0.0,63.0
69,17,58,0.0,4,80,30,Marner,2,28,8478483,18,99,1.2375,R,9,36,20222023,4,5,0.15306,R,196,Mitch Marner,TOR,1276.575,20222023,0,129,114.0,2022,183.0,82.0,25.0,0.0,4.0
38,9,26,,4,79,11,Andersson,1,26,8478397,5,49,0.62025,D,1,21,20222023,1,2,0.06918,R,159,Rasmus Andersson,CGY,1445.2151,20222023,0,109,87.0,2022,185.0,92.0,26.0,0.0,53.0
9,10,17,0.47142,0,79,10,Cogliano,0,44,8471699,6,19,0.2405,C,0,0,20222023,0,2,0.11764,L,85,Andrew Cogliano,COL,757.0632,20222023,0,29,25.0,2022,178.0,81.0,35.0,0.0,25.0
17,1,18,,0,78,1,Vlasic,0,16,8471709,-14,18,0.23076,D,0,0,20222023,0,0,0.01492,L,67,Marc-Edouard Vlasic,SJS,1048.2307,20222023,0,37,30.0,2022,185.0,93.0,35.0,0.0,35.0
9,3,11,0.33333,0,30,4,Chinakhov,0,10,8482475,-6,13,0.43333,R,1,2,20222023,0,0,0.0909,L,44,Yegor Chinakhov,CBJ,795.1333,20222023,0,17,45.0,2022,185.0,92.0,21.0,0.0,21.0
12,4,14,0.38185,1,68,4,Aman,0,18,8482496,-12,16,0.23529,C,0,0,20222023,0,2,0.08,L,50,Nils Aman,VAN,762.1323,20222023,0,20,10.0,2022,188.0,81.0,22.0,0.0,167.0
0,0,0,,0,2,0,Kessel,0,0,8482516,-1,0,0.0,D,0,0,20222023,0,0,0.0,R,3,Matthew Kessel,STL,909.5,20222023,0,0,15.0,2022,191.0,96.0,22.0,0.0,150.0
32,12,34,0.33333,2,68,15,Barabanov,0,20,8482222,-30,47,0.69117,L,3,13,20222023,0,0,0.125,L,120,Alexander Barabanov,SJS,1083.1911,20222023,0,62,17.0,2022,178.0,88.0,28.0,,
17,9,23,0.46857,3,75,11,Okposo,0,34,8473449,-7,28,0.37333,R,1,4,20222023,1,1,0.07333,R,150,Kyle Okposo,BUF,880.0533,20222023,1,42,34.0,2022,183.0,98.0,34.0,0.0,7.0
38,9,35,0.4935,1,78,23,Eriksson Ek,0,44,8478493,4,61,0.78205,C,12,23,20222023,2,3,0.09311,L,247,Joel Eriksson Ek,MIN,1139.6794,20222023,0,84,97.0,2022,191.0,94.0,25.0,0.0,20.0
10,6,14,0.0,0,66,7,Gurianov,0,10,8478495,-9,17,0.25757,R,1,3,20222023,0,0,0.06034,L,116,Denis Gurianov,"DAL,MTL",791.7727,20222023,0,24,3.0,2022,191.0,93.0,25.0,0.0,12.0
23,21,35,0.26666,6,64,27,DeBrusk,0,16,8478498,26,50,0.78125,L,6,14,20222023,0,1,0.14136,L,191,Jake DeBrusk,BOS,1006.5937,20222023,0,77,59.0,2022,185.0,90.0,26.0,0.0,14.0
12,3,14,,0,79,3,Middleton,0,72,8478136,15,15,0.18987,D,0,0,20222023,0,1,0.03797,L,79,Jake Middleton,MIN,1142.3544,20222023,0,33,57.0,2022,191.0,99.0,26.0,0.0,210.0
0,0,0,,0,2,0,Highmore,0,0,8478146,1,0,0.0,C,0,0,20222023,0,0,0.0,L,2,Matthew Highmore,STL,645.0,20222023,0,0,2.0,2022,180.0,87.0,26.0,,
0,0,0,,0,5,0,Imama,0,5,8478147,-2,0,0.0,L,0,0,20222023,0,0,,L,0,Bokondji Imama,ARI,449.0,20222023,0,0,0.0,2022,185.0,101.0,26.0,0.0,180.0
0,0,0,,0,1,0,Hodgson,0,0,8478173,0,0,0.0,R,0,0,20222023,0,0,,R,0,Hayden Hodgson,PHI,286.0,20222023,0,0,0.0,2022,188.0,103.0,26.0,,
2,1,3,,0,17,1,Raddysh,0,4,8478178,-4,3,0.17647,D,0,0,20222023,0,0,0.04,R,25,Darren Raddysh,TBL,988.8823,20222023,0,7,72.0,2022,185.0,92.0,26.0,,
0,1,1,0.51219,0,10,1,Zohorna,0,0,8482241,-1,1,0.1,L,0,0,20222023,0,0,0.11111,L,9,Radim Zohorna,"CGY,TOR",514.5,20222023,0,2,11.0,2022,198.0,100.0,26.0,,
7,3,10,,0,53,3,Zub,0,39,8482245,2,10,0.18867,D,0,0,20222023,0,0,0.07317,R,41,Artem Zub,OTT,1215.1886,20222023,0,23,55.0,2022,191.0,91.0,27.0,,
0,0,0,0.33333,0,2,0,Burke,0,0,8482250,-1,0,0.0,C,0,0,20222023,0,0,0.0,R,2,Callahan Burke,COL,528.5,20222023,0,0,0.0,2022,178.0,83.0,25.0,,
1,0,1,0.5,0,10,0,McMann,0,2,8482259,-2,1,0.1,C,0,0,20222023,0,0,0.0,L,18,Bobby McMann,TOR,634.3,20222023,0,1,42.0,2022,188.0,98.0,26.0,,
1,0,0,,0,2,0,Pyyhtia,0,2,8482451,-2,1,0.5,L,0,1,20222023,0,0,0.0,L,2,Mikael Pyyhtia,CBJ,811.5,20222023,0,1,2.0,2022,183.0,81.0,21.0,0.0,114.0
29,5,19,,3,64,12,Letang,3,30,8471724,-13,41,0.64062,D,6,21,20222023,1,1,0.07453,R,161,Kris Letang,PIT,1491.4531,20222023,0,94,112.0,2022,183.0,90.0,35.0,0.0,62.0
4,3,6,,0,8,3,Foerster,0,8,8482159,2,7,0.875,R,0,1,20222023,0,0,0.2,R,15,Tyson Foerster,PHI,994.0,20222023,0,10,53.0,2022,188.0,98.0,20.0,0.0,23.0
18,13,30,0.625,0,72,15,Labanc,0,36,8478099,-17,33,0.45833,R,2,3,20222023,0,0,0.11627,R,129,Kevin Labanc,SJS,859.5694,20222023,0,48,11.0,2022,180.0,84.0,27.0,0.0,171.0
21,6,23,,1,82,6,Provorov,1,24,8478500,-17,27,0.32926,D,0,2,20222023,0,2,0.05217,L,115,Ivan Provorov,PHI,1381.3658,20222023,0,60,69.0,2022,185.0,102.0,25.0,0.0,7.0
3,1,4,,1,23,1,Gilbert,0,27,8478502,0,4,0.17391,D,0,0,20222023,0,0,0.07692,L,13,Dennis Gilbert,CGY,704.3478,20222023,0,9,15.0,2022,188.0,98.0,26.0,0.0,91.0
14,4,17,,0,64,4,Marino,0,20,8478507,21,18,0.28125,D,0,0,20222023,0,1,0.0597,R,67,John Marino,NJD,1264.25,20222023,0,40,54.0,2022,185.0,91.0,25.0,0.0,154.0
12,10,20,0.38888,2,77,12,Trenin,0,47,8478508,-7,24,0.31168,C,0,2,20222023,2,2,0.08571,L,140,Yakov Trenin,NSH,908.8051,20222023,0,36,29.0,2022,188.0,91.0,25.0,0.0,55.0
16,9,24,0.28571,1,71,9,Blais,0,30,8478104,4,25,0.35211,L,0,1,20222023,0,0,0.12857,L,70,Samuel Blais,"NYR,STL",707.8591,20222023,0,34,8.0,2022,188.0,93.0,26.0,0.0,176.0
12,21,28,0.16666,5,75,28,Olofsson,2,4,8478109,-23,40,0.53333,L,7,12,20222023,0,0,0.17391,L,161,Victor Olofsson,BUF,861.3066,20222023,0,68,22.0,2022,180.0,82.0,27.0,0.0,181.0
13,16,27,0.51562,4,76,17,Engvall,0,31,8478115,8,30,0.39473,L,1,3,20222023,0,0,0.12977,L,131,Pierre Engvall,"TOR,NYI",818.2105,20222023,0,47,38.0,2022,198.0,94.0,26.0,0.0,188.0
17,1,16,0.52,0,54,2,Evans,0,28,8478133,-5,19,0.35185,C,1,1,20222023,0,2,0.03636,R,55,Jake Evans,MTL,869.4074,20222023,0,21,35.0,2022,183.0,86.0,26.0,0.0,207.0
16,8,21,0.55555,1,60,10,Foligno,0,45,8473422,18,26,0.43333,L,2,5,20222023,0,0,0.14084,L,71,Nick Foligno,BOS,741.9666,20222023,0,36,54.0,2022,183.0,95.0,35.0,0.0,28.0
8,0,7,,0,63,0,Johnson,0,12,8473446,8,8,0.12698,D,0,0,20222023,0,1,0.0,R,98,Erik Johnson,COL,1035.2698,20222023,0,16,17.0,2022,193.0,102.0,34.0,0.0,1.0
20,10,27,0.55555,1,77,12,Peterka,0,26,8482175,-15,32,0.41558,R,2,5,20222023,0,0,0.096,L,125,JJ Peterka,BUF,818.8311,20222023,0,44,78.0,2022,183.0,86.0,20.0,0.0,34.0
3,0,3,,0,9,0,Kaiser,0,4,8482176,-4,3,0.33333,D,0,0,20222023,0,0,0.0,L,14,Wyatt Kaiser,CHI,1116.1111,20222023,0,6,14.0,2022,183.0,86.0,20.0,0.0,81.0
4,1,5,,0,16,1,Phillips,0,5,8482192,-10,5,0.3125,D,0,0,20222023,0,0,0.0625,L,16,Isaak Phillips,CHI,927.625,20222023,0,11,12.0,2022,191.0,93.0,21.0,0.0,141.0
0,0,0,0.0,0,3,0,Raska,0,0,8482197,0,0,0.0,R,0,0,20222023,0,0,0.0,R,1,Adam Raska,SJS,715.0,20222023,0,0,0.0,2022,178.0,81.0,21.0,0.0,201.0
0,0,0,0.0,0,9,0,Willman,0,4,8478051,-3,0,0.0,C,0,0,20222023,0,0,0.0,L,9,Max Willman,PHI,537.7777,20222023,0,0,7.0,2022,183.0,83.0,27.0,0.0,121.0
28,12,34,,3,82,13,Forsling,0,40,8478055,19,41,0.5,D,1,5,20222023,0,2,0.0622,L,209,Gustav Forsling,FLA,1406.1463,20222023,0,95,88.0,2022,185.0,90.0,26.0,0.0,126.0
2,3,4,0.43125,0,29,3,Czarnik,0,8,8478512,-4,5,0.17241,C,0,1,20222023,0,0,0.11111,R,27,Austin Czarnik,DET,670.3448,20222023,0,8,1.0,2022,175.0,77.0,30.0,,
18,8,25,0.51383,1,58,11,Cirelli,0,33,8478519,13,29,0.5,C,1,2,20222023,2,2,0.09909,L,111,Anthony Cirelli,TBL,993.6551,20222023,0,40,65.0,2022,185.0,88.0,25.0,0.0,72.0
23,10,28,0.49377,2,69,16,Rodrigues,0,30,8478542,7,39,0.56521,C,6,11,20222023,0,0,0.08695,R,184,Evan Rodrigues,COL,1071.3768,20222023,0,55,51.0,2022,180.0,83.0,29.0,,
63,20,56,0.31578,4,82,29,Panarin,1,36,8478550,4,92,1.12195,L,9,36,20222023,0,0,0.14215,R,204,Artemi Panarin,NYR,1176.4634,20222023,1,124,178.0,2022,183.0,80.0,31.0,,
12,9,21,0.53488,2,79,11,Joshua,0,60,8478057,-16,23,0.29113,C,1,1,20222023,1,1,0.15492,L,71,Dakota Joshua,VAN,691.2911,20222023,0,34,50.0,2022,191.0,99.0,26.0,0.0,128.0
9,6,14,0.47368,0,73,6,Lindblom,0,18,8478067,-16,15,0.20547,L,0,1,20222023,0,0,0.08,L,75,Oskar Lindblom,SJS,634.4383,20222023,0,21,0.0,2022,185.0,87.0,26.0,0.0,138.0
0,0,0,0.57575,0,6,0,Chartier,0,0,8478078,0,0,0.0,C,0,0,20222023,0,0,0.0,L,8,Rourke Chartier,OTT,620.1666,20222023,0,0,5.0,2022,183.0,91.0,26.0,0.0,149.0
11,7,18,0.42394,1,82,9,Lewis,0,18,8473453,-7,20,0.2439,C,1,1,20222023,1,1,0.0625,R,144,Trevor Lewis,CGY,727.1219,20222023,0,29,24.0,2022,185.0,93.0,35.0,0.0,17.0
12,7,19,0.43589,0,77,7,Lucic,0,43,8473473,-13,19,0.24675,L,0,0,20222023,0,0,0.09589,L,73,Milan Lucic,CGY,678.4155,20222023,0,26,2.0,2022,191.0,107.0,34.0,0.0,50.0
6,6,12,0.2,1,49,6,Clutterbuck,0,30,8473504,9,12,0.24489,R,0,0,20222023,0,0,0.13636,R,44,Cal Clutterbuck,NYI,733.4285,20222023,0,18,26.0,2022,180.0,98.0,35.0,0.0,72.0
26,3,22,,0,61,5,Petry,0,24,8473507,2,31,0.50819,D,2,9,20222023,0,0,0.04424,R,113,Jeff Petry,PIT,1340.5901,20222023,0,67,51.0,2022,191.0,94.0,35.0,0.0,45.0
0,0,0,0.0,0,9,0,Foudy,0,6,8482147,-3,0,0.0,C,0,0,20222023,0,0,0.0,R,12,Jean-Luc Foudy,COL,601.7777,20222023,0,0,2.0,2022,180.0,80.0,20.0,0.0,75.0
22,7,25,0.27272,0,51,8,Perfetti,0,16,8482149,10,30,0.58823,C,1,5,20222023,0,0,0.08888,L,90,Cole Perfetti,WPG,898.1568,20222023,0,38,57.0,2022,180.0,84.0,20.0,0.0,10.0
0,0,0,0.0,0,4,0,Cuylle,0,10,8482157,-2,0,0.0,L,0,0,20222023,0,0,0.0,L,1,Will Cuylle,NYR,417.5,20222023,0,0,34.0,2022,191.0,96.0,20.0,0.0,60.0
19,2,21,0.47222,0,53,3,Byfield,0,30,8482124,13,22,0.41509,R,1,1,20222023,0,0,0.04054,L,74,Quinton Byfield,LAK,843.8301,20222023,0,25,75.0,2022,196.0,102.0,20.0,0.0,2.0
1,1,2,,0,19,3,Holtz,0,8,8482125,-6,4,0.21052,R,2,2,20222023,0,0,0.14285,R,21,Alexander Holtz,NJD,616.2631,20222023,0,7,44.0,2022,183.0,90.0,20.0,0.0,7.0
2,0,2,0.25,0,8,0,Bordeleau,0,0,8482133,-3,2,0.25,C,0,0,20222023,0,0,0.0,L,9,Thomas Bordeleau,SJS,914.0,20222023,0,2,17.0,2022,178.0,82.0,20.0,0.0,38.0
0,0,0,,0,8,0,Drysdale,0,2,8482142,-3,0,0.0,D,0,0,20222023,0,0,0.0,R,8,Jamie Drysdale,ANA,1057.25,20222023,0,0,23.0,2022,180.0,84.0,20.0,0.0,6.0
8,7,13,,1,24,7,Evangelista,0,6,8482146,7,15,0.625,R,0,2,20222023,0,0,0.12962,R,54,Luke Evangelista,NSH,994.375,20222023,0,22,55.0,2022,183.0,83.0,20.0,0.0,42.0
44,28,54,0.58312,6,82,35,Giroux,1,34,8473512,4,79,0.96341,R,7,24,20222023,0,1,0.16355,R,214,Claude Giroux,OTT,1127.756,20222023,0,114,85.0,2022,180.0,84.0,34.0,0.0,22.0
3,1,4,0.375,1,28,1,Olofsson,0,2,8478028,0,4,0.14285,L,0,0,20222023,0,0,0.02941,L,34,Fredrik Olofsson,DAL,612.3214,20222023,0,5,12.0,2022,188.0,86.0,26.0,0.0,98.0
9,14,21,0.53833,2,77,14,Acciari,0,21,8478569,-4,23,0.2987,C,0,0,20222023,0,2,0.13725,R,102,Noel Acciari,"STL,TOR",858.7662,20222023,0,37,11.0,2022,180.0,93.0,31.0,,
7,11,17,0.5,0,80,13,Ryan,0,28,8478585,11,20,0.25,C,0,0,20222023,2,3,0.1413,R,92,Derek Ryan,EDM,669.9625,20222023,0,33,17.0,2022,178.0,84.0,36.0,,
3,4,7,0.53231,0,54,6,Stenlund,0,20,8478831,3,9,0.16666,C,0,0,20222023,2,2,0.09523,R,63,Kevin Stenlund,WPG,698.7037,20222023,0,15,26.0,2022,191.0,97.0,26.0,0.0,58.0
17,3,20,,1,82,3,Borgen,0,47,8478840,11,20,0.2439,D,0,0,20222023,0,0,0.03947,R,76,Will Borgen,SEA,981.5853,20222023,0,43,53.0,2022,191.0,90.0,26.0,0.0,92.0
43,6,43,,0,80,7,Toews,0,26,8478038,39,50,0.625,D,1,7,20222023,0,0,0.04242,L,165,Devon Toews,COL,1506.375,20222023,0,107,112.0,2022,185.0,87.0,28.0,0.0,108.0
33,15,33,0.40298,2,77,26,Arvidsson,0,24,8478042,-4,59,0.76623,L,10,25,20222023,1,1,0.11403,R,228,Viktor Arvidsson,LAK,1025.7662,20222023,0,85,21.0,2022,178.0,82.0,29.0,0.0,112.0
15,8,22,0.51134,1,70,12,Lafferty,0,37,8478043,-11,27,0.38571,C,0,0,20222023,4,5,0.11764,R,102,Sam Lafferty,"CHI,TOR",876.5142,20222023,0,39,37.0,2022,188.0,93.0,27.0,0.0,113.0
14,7,20,0.4,0,65,8,Heinen,0,12,8478046,-5,22,0.33846,L,1,2,20222023,0,0,0.08333,L,96,Danton Heinen,PIT,645.4461,20222023,0,30,56.0,2022,188.0,85.0,27.0,0.0,116.0
26,16,39,0.5,4,82,23,Bunting,0,103,8478047,21,49,0.59756,L,7,10,20222023,0,0,0.13218,L,174,Michael Bunting,TOR,947.817,20222023,0,72,74.0,2022,183.0,84.0,27.0,0.0,117.0
28,2,15,,0,77,4,Sanderson,0,12,8482105,-6,32,0.41558,D,2,17,20222023,0,0,0.0303,L,132,Jake Sanderson,OTT,1315.2207,20222023,0,68,86.0,2022,188.0,92.0,20.0,0.0,5.0
23,13,35,0.36842,2,81,16,Lafrenière,1,33,8482109,10,39,0.48148,L,3,4,20222023,0,0,0.11851,L,135,Alexis Lafrenière,NYR,913.1728,20222023,0,55,88.0,2022,188.0,87.0,21.0,0.0,1.0
29,24,44,0.42424,6,82,27,Mercer,1,14,8482110,22,56,0.68292,C,2,10,20222023,1,2,0.1677,R,161,Dawson Mercer,NJD,993.6219,20222023,1,86,53.0,2022,183.0,82.0,21.0,0.0,18.0
17,16,32,0.55698,3,81,17,Staal,0,32,8473533,7,34,0.41975,C,0,0,20222023,1,2,0.13709,L,124,Jordan Staal,CAR,976.0864,20222023,0,51,40.0,2022,193.0,100.0,34.0,0.0,2.0
14,1,10,0.50389,0,39,7,Backstrom,0,14,8473563,-25,21,0.53846,C,6,11,20222023,0,0,0.11864,L,59,Nicklas Backstrom,WSH,1012.6923,20222023,0,28,1.0,2022,185.0,92.0,35.0,0.0,4.0
21,10,26,0.46459,1,73,12,Lundell,0,43,8482113,1,33,0.45205,C,0,5,20222023,2,2,0.07894,L,152,Anton Lundell,FLA,982.2328,20222023,0,45,48.0,2022,185.0,89.0,21.0,0.0,12.0
51,26,59,0.41563,3,78,39,Stützle,1,54,8482116,-3,90,1.15384,C,10,28,20222023,3,3,0.17105,L,228,Tim Stützle,OTT,1275.8974,20222023,1,132,88.0,2022,183.0,85.0,20.0,0.0,3.0
8,7,12,0.38461,0,23,7,Reichel,0,6,8482117,-8,15,0.65217,L,0,3,20222023,0,0,0.16666,L,42,Lukas Reichel,CHI,982.0,20222023,0,22,21.0,2022,183.0,77.0,20.0,0.0,17.0
0,0,0,,0,2,0,Faber,0,0,8482122,2,0,0.0,D,0,0,20222023,0,0,0.0,R,1,Brock Faber,MIN,1204.0,20222023,0,0,102.0,2022,185.0,91.0,20.0,0.0,45.0
37,23,50,0.5,5,82,27,Killorn,2,45,8473986,18,64,0.78048,L,3,12,20222023,1,2,0.18881,L,143,Alex Killorn,TBL,1032.5365,20222023,0,91,54.0,2022,185.0,93.0,33.0,0.0,77.0
44,31,65,0.50729,9,82,51,Point,1,7,8478010,2,95,1.15853,C,20,30,20222023,0,0,0.21702,R,235,Brayden Point,TBL,1180.1829,20222023,0,146,145.0,2022,180.0,80.0,26.0,0.0,79.0
7,2,9,,1,43,2,Carrier,1,27,8478851,0,9,0.2093,D,0,0,20222023,0,0,0.04166,R,48,Alexandre Carrier,NSH,1073.3023,20222023,0,20,44.0,2022,180.0,79.0,26.0,0.0,115.0
29,15,34,0.21428,2,81,17,Garland,1,31,8478856,-5,46,0.5679,R,2,12,20222023,0,0,0.10179,R,167,Conor Garland,VAN,906.8271,20222023,1,66,67.0,2022,178.0,75.0,26.0,0.0,123.0
9,9,16,,2,63,9,Walman,1,45,8478013,10,18,0.28571,D,0,2,20222023,0,0,0.06428,L,140,Jake Walman,DET,1183.1111,20222023,0,45,54.0,2022,185.0,99.0,26.0,0.0,82.0
2,1,3,,0,23,1,Friedman,0,15,8478017,2,3,0.13043,D,0,0,20222023,0,0,0.02777,R,36,Mark Friedman,PIT,867.0,20222023,0,7,2.0,2022,180.0,84.0,27.0,0.0,86.0
11,15,25,0.49206,2,67,16,Amadio,0,12,8478020,2,27,0.40298,R,1,2,20222023,0,0,0.16161,R,99,Michael Amadio,VGK,732.7462,20222023,0,43,41.0,2022,185.0,93.0,26.0,0.0,90.0
2,0,2,,0,8,0,Kleven,0,2,8482095,-1,2,0.25,D,0,0,20222023,0,0,0.0,L,11,Tyler Kleven,OTT,881.375,20222023,0,4,2.0,2022,196.0,102.0,20.0,0.0,44.0
23,3,19,,0,75,4,Shattenkirk,0,56,8474031,-20,27,0.36,D,1,8,20222023,0,0,0.02758,R,145,Kevin Shattenkirk,ANA,1158.2,20222023,0,58,54.0,2022,183.0,92.0,33.0,0.0,14.0
9,5,13,0.16666,0,80,5,Maroon,0,150,8474034,-5,14,0.175,L,0,1,20222023,0,0,0.08064,L,62,Patrick Maroon,TBL,620.6875,20222023,0,19,20.0,2022,191.0,106.0,34.0,0.0,161.0
57,13,40,,5,80,16,Montour,2,107,8477986,9,73,0.9125,D,3,33,20222023,0,0,0.06611,R,242,Brandon Montour,FLA,1447.575,20222023,0,162,74.0,2022,183.0,90.0,28.0,0.0,55.0
13,14,25,0.42176,0,71,14,Donato,0,46,8477987,16,27,0.38028,C,0,2,20222023,0,0,0.11475,L,122,Ryan Donato,SEA,675.2535,20222023,0,41,42.0,2022,183.0,86.0,26.0,0.0,56.0
5,1,6,,0,81,1,Mikkola,0,58,8478859,6,6,0.07407,D,0,0,20222023,0,0,0.01612,L,62,Niko Mikkola,"STL,NYR",1045.8765,20222023,0,13,37.0,2022,198.0,93.0,26.0,0.0,127.0
35,23,43,0.4,6,67,40,Kaprizov,2,45,8478864,4,75,1.1194,L,17,32,20222023,0,0,0.15325,L,261,Kirill Kaprizov,MIN,1266.7611,20222023,1,118,151.0,2022,178.0,92.0,25.0,0.0,135.0
38,18,49,1.0,3,70,23,Terry,1,22,8478873,-8,61,0.87142,R,5,12,20222023,0,0,0.12234,R,188,Troy Terry,ANA,1162.0714,20222023,0,84,77.0,2022,183.0,88.0,25.0,0.0,148.0
18,9,24,0.52017,1,64,10,Dvorak,0,6,8477989,-12,28,0.4375,C,0,3,20222023,1,1,0.11363,L,88,Christian Dvorak,MTL,1011.6406,20222023,1,41,14.0,2022,185.0,86.0,26.0,0.0,58.0
0,0,0,0.66666,0,7,0,Kirkland,0,0,8477993,-3,0,0.0,C,0,0,20222023,0,0,0.0,L,5,Justin Kirkland,ANA,432.8571,20222023,0,0,0.0,2022,191.0,83.0,26.0,0.0,62.0
15,12,27,0.53846,4,67,13,Foegele,0,28,8477998,7,28,0.41791,L,0,0,20222023,1,1,0.10317,L,126,Warren Foegele,EDM,762.1044,20222023,0,41,61.0,2022,188.0,93.0,26.0,0.0,67.0
45,18,45,0.60115,4,82,33,Benn,0,34,8473994,23,78,0.95121,L,13,30,20222023,2,3,0.17368,L,190,Jamie Benn,DAL,947.0121,20222023,1,114,81.0,2022,191.0,95.0,33.0,0.0,129.0
9,10,18,0.48222,0,62,10,Bonino,0,28,8474009,-5,19,0.30645,C,0,1,20222023,0,0,0.10989,L,91,Nick Bonino,"SJS,PIT",954.9032,20222023,0,29,6.0,2022,185.0,90.0,34.0,0.0,173.0
14,3,17,,0,78,3,Cole,0,61,8474013,13,17,0.21794,D,0,0,20222023,0,0,0.02752,L,109,Ian Cole,TBL,1163.1794,20222023,0,37,24.0,2022,185.0,108.0,33.0,0.0,18.0
23,13,30,0.33333,2,75,14,Quinn,0,15,8482097,-7,37,0.49333,R,1,6,20222023,0,1,0.11111,R,126,Jack Quinn,BUF,830.8266,20222023,0,51,28.0,2022,185.0,84.0,21.0,0.0,8.0
1,0,0,,0,2,1,Gushchin,0,0,8482101,-1,2,1.0,L,1,2,20222023,0,0,0.125,L,8,Danil Gushchin,SJS,954.5,20222023,0,3,3.0,2022,173.0,75.0,20.0,0.0,76.0
40,21,46,0.47442,4,82,27,Couture,2,19,8474053,-30,67,0.81707,C,5,20,20222023,1,1,0.13636,L,198,Logan Couture,SJS,1147.8902,20222023,0,94,1.0,2022,185.0,93.0,33.0,0.0,9.0
5,0,4,,0,60,0,Smith,0,63,8474090,3,5,0.08333,D,0,0,20222023,0,1,0.0,L,58,Brendan Smith,NJD,933.2,20222023,0,10,35.0,2022,188.0,91.0,33.0,0.0,27.0
7,2,9,0.5,0,45,2,Lemieux,0,74,8477962,-3,9,0.2,L,0,0,20222023,0,0,0.04545,L,44,Brendan Lemieux,"LAK,PHI",610.8888,20222023,0,11,8.0,2022,185.0,98.0,26.0,0.0,31.0
29,14,39,0.38194,2,82,16,Barbashev,0,42,8477964,1,45,0.54878,L,2,5,20222023,0,1,0.12698,L,126,Ivan Barbashev,"STL,VGK",1005.3658,20222023,0,61,64.0,2022,183.0,92.0,27.0,0.0,33.0
23,1,24,,0,68,1,Pettersson,0,58,8477969,4,24,0.35294,D,0,0,20222023,0,0,0.01041,L,96,Marcus Pettersson,PIT,1235.0294,20222023,0,49,64.0,2022,196.0,79.0,26.0,0.0,38.0
0,1,1,0.38461,0,7,1,Seney,0,2,8478881,-2,1,0.14285,L,0,0,20222023,0,0,0.11111,L,9,Brett Seney,CHI,787.7142,20222023,0,2,0.0,2022,175.0,71.0,26.0,0.0,157.0
13,5,17,,2,72,6,Gavrikov,2,38,8478882,4,19,0.26388,D,0,0,20222023,1,2,0.06741,L,89,Vladislav Gavrikov,"CBJ,LAK",1318.2777,20222023,0,44,52.0,2022,191.0,95.0,27.0,0.0,159.0
11,4,15,0.2,0,41,5,Appleton,0,8,8478891,2,16,0.39024,C,1,1,20222023,0,0,0.07042,R,71,Mason Appleton,WPG,961.1463,20222023,0,21,50.0,2022,188.0,89.0,26.0,0.0,168.0
9,8,16,0.47897,0,80,10,Lorentz,0,16,8478904,-18,19,0.2375,C,1,1,20222023,1,2,0.09009,L,111,Steven Lorentz,SJS,710.0,20222023,0,29,4.0,2022,193.0,99.0,26.0,0.0,186.0
4,0,4,,0,47,0,Englund,0,35,8477971,-1,4,0.0851,D,0,0,20222023,0,0,0.0,L,31,Andreas Englund,"COL,CHI",726.6808,20222023,0,8,21.0,2022,193.0,91.0,26.0,0.0,40.0
8,4,12,0.42857,0,53,4,Aube-Kubel,0,50,8477979,1,12,0.22641,R,0,0,20222023,0,0,0.0597,R,67,Nicolas Aube-Kubel,"TOR,WSH",681.1132,20222023,0,16,22.0,2022,183.0,97.0,26.0,0.0,48.0
11,2,12,,1,39,4,Barron,0,20,8482111,-2,15,0.38461,D,1,2,20222023,1,1,0.1,R,40,Justin Barron,MTL,978.2051,20222023,0,34,33.0,2022,188.0,90.0,21.0,0.0,25.0
14,4,18,,0,44,4,Guhle,0,27,8482087,-19,18,0.40909,D,0,0,20222023,0,0,0.08333,L,48,Kaiden Guhle,MTL,1230.9545,20222023,0,40,50.0,2022,191.0,92.0,20.0,0.0,16.0
4,5,8,0.36842,1,43,6,Neighbours,0,24,8482089,-19,10,0.23255,L,1,2,20222023,0,0,0.1132,L,53,Jake Neighbours,STL,745.6511,20222023,0,16,65.0,2022,183.0,91.0,20.0,0.0,26.0
